Jorma_Huhtala	1	1
Jorma_Huhtala	1	1
Jorma_Huhtala	1	1
Gerard_Depardieu	1	Guillermo_Canas	3
James_Comey	1	Maurice_Strong	1
James_Comey	1	Maurice_Strong	1
James_Comey	1	Maurice_Strong	1
Larry_Beinfest	1	Elijan_Ingram	1
Larry_Beinfest	1	Elijan_Ingram	1
Larry_Beinfest	1	Elijan_Ingram	1
Alexandre_Vinokourov	1	Felix_Trinidad	1
Alexandre_Vinokourov	1	Felix_Trinidad	1
Alexandre_Vinokourov	1	Felix_Trinidad	1
Hisham_Halawi	1	Robert_Kocharian	2
Hisham_Halawi	1	Robert_Kocharian	1
Hisham_Halawi	1	Robert_Kocharian	3
Judy_Dean	1	Kathie_Louise_Saunders	1
Judy_Dean	1	Kathie_Louise_Saunders	1
Judy_Dean	1	Kathie_Louise_Saunders	1
Gustavo_Franco	1	Rani_Mukherjee	1
Gustavo_Franco	1	Rani_Mukherjee	1
Gustavo_Franco	1	Rani_Mukherjee	1
Doris_Schroeder	2	Ariel_Sharon	47
Doris_Schroeder	3	Ariel_Sharon	16
Doris_Schroeder	2	Ariel_Sharon	8
Tommy_Franks	2	Peter_Mansbridge	1
Tommy_Franks	9	Peter_Mansbridge	1
Tommy_Franks	7	Peter_Mansbridge	1
Teresa_Williams	1	Mikhail_Youzhny	2
Teresa_Williams	1	Mikhail_Youzhny	1
Teresa_Williams	1	Mikhail_Youzhny	2
Franklin_Damann	1	Margie_Puente	1
Franklin_Damann	1	Margie_Puente	1
Franklin_Damann	1	Margie_Puente	1
Julia_Ormond	1	Thomas_Klestil	1
Julia_Ormond	1	Thomas_Klestil	1
Julia_Ormond	1	Thomas_Klestil	1
Ivan_Stambolic	1	Judy_Spreckels	1
Ivan_Stambolic	1	Judy_Spreckels	1
Ivan_Stambolic	1	Judy_Spreckels	1
Christine_Arron	1	Claire_Danes	2
Christine_Arron	1	Claire_Danes	2
Christine_Arron	1	Claire_Danes	1
Terry_Lynn_Barton	1	Sergei_Alexandrovitch_Ordzhonikidze	1
Terry_Lynn_Barton	1	Sergei_Alexandrovitch_Ordzhonikidze	1
Terry_Lynn_Barton	1	Sergei_Alexandrovitch_Ordzhonikidze	1
Frank_Dunham_Jr	1	Yuvraj_Singh	1
Frank_Dunham_Jr	1	Yuvraj_Singh	1
Frank_Dunham_Jr	1	Yuvraj_Singh	1
Ronald_Kadish	1	Al_Davis	1
Ronald_Kadish	1	Al_Davis	2
Ronald_Kadish	1	Al_Davis	1
Scott_Wolf	1	Augusto_Pinochet	1
Scott_Wolf	2	Augusto_Pinochet	2
Scott_Wolf	1	Augusto_Pinochet	1
Dave_Lewis	1	Hugh_Hefner	1
Dave_Lewis	1	Hugh_Hefner	1
Dave_Lewis	1	Hugh_Hefner	1
Gary_Marshall	1	Robbie_Mc_Ewen	1
Gary_Marshall	1	Robbie_Mc_Ewen	1
Gary_Marshall	1	Robbie_Mc_Ewen	1
Nina_Jacobson	1	Christy_Ferer	1
Nina_Jacobson	1	Christy_Ferer	1
Nina_Jacobson	1	Christy_Ferer	1
Thabo_Mbeki	2	Mladen_Naletilic	1
Thabo_Mbeki	5	Mladen_Naletilic	1
Thabo_Mbeki	5	Mladen_Naletilic	1
Bob_Beauprez	1	Andrea_Kiser	1
Bob_Beauprez	1	Andrea_Kiser	1
Bob_Beauprez	2	Andrea_Kiser	1
Carlos_Paternina	1	Federico_Trillo	3
Carlos_Paternina	1	Federico_Trillo	1
Carlos_Paternina	1	Federico_Trillo	2
Bruce_Van_De_Velde	1	Dean_Barker	1
Bruce_Van_De_Velde	2	Dean_Barker	1
Bruce_Van_De_Velde	1	Dean_Barker	1
Edward_Arsenault	1	John_Elway	1
Edward_Arsenault	1	John_Elway	1
Edward_Arsenault	1	John_Elway	1
Carlos_Arroyo	1	Barry_Williams	1
Carlos_Arroyo	1	Barry_Williams	1
Carlos_Arroyo	1	Barry_Williams	1
Ray_Romano	2	Janet_Ecker	1
Ray_Romano	1	Janet_Ecker	1
Ray_Romano	5	Janet_Ecker	1
Carl_Reiner	2	Bob_Alper	1
Carl_Reiner	1	Bob_Alper	1
Carl_Reiner	2	Bob_Alper	1
Marcus_Allen	1	Bill_Kong	1
Marcus_Allen	1	Bill_Kong	1
Marcus_Allen	1	Bill_Kong	1
Mahendra_Chaudhry	1	Fred_Funk	1
Mahendra_Chaudhry	1	Fred_Funk	2
Mahendra_Chaudhry	1	Fred_Funk	1
Steve_Case	1	Cari_Davis	1
Steve_Case	1	Cari_Davis	1
Steve_Case	1	Cari_Davis	1
Steve_Karsay	1	David_Ho	1
Steve_Karsay	1	David_Ho	1
Steve_Karsay	1	David_Ho	1
Bill_Byrne	1	Joan_Laporta	6
Bill_Byrne	1	Joan_Laporta	2
Bill_Byrne	1	Joan_Laporta	1
Yevgeny_Kafelnikov	2	Du_Qinglin	1
Yevgeny_Kafelnikov	3	Du_Qinglin	1
Yevgeny_Kafelnikov	4	Du_Qinglin	1
Dave_Campo	1	Theresa_May	3
Dave_Campo	1	Theresa_May	1
Dave_Campo	1	Theresa_May	1
Stuart_Whitman	1	Javier_Camara	1
Stuart_Whitman	1	Javier_Camara	1
Stuart_Whitman	1	Javier_Camara	1
Laila_Ali	2	Yoriko_Kawaguchi	10
Laila_Ali	2	Yoriko_Kawaguchi	1
Laila_Ali	1	Yoriko_Kawaguchi	9
Michael_Smith_Foster	1	Florencia_Macri	1
Michael_Smith_Foster	1	Florencia_Macri	1
Michael_Smith_Foster	1	Florencia_Macri	1
Ellen_Saracini	1	Sheila_Wellstone	2
Ellen_Saracini	1	Sheila_Wellstone	1
Ellen_Saracini	1	Sheila_Wellstone	2
Rubens_Barrichello	1	Robin_Wagner	1
Rubens_Barrichello	5	Robin_Wagner	1
Rubens_Barrichello	12	Robin_Wagner	1
David_Anderson	4	Erskine_Bowles	1
David_Anderson	1	Erskine_Bowles	1
David_Anderson	3	Erskine_Bowles	1
Jose_Canseco	2	Michael_DeMinico	1
Jose_Canseco	1	Michael_DeMinico	1
Jose_Canseco	2	Michael_DeMinico	1
Robin_McGraw	1	Melvin_Talbert	1
Robin_McGraw	1	Melvin_Talbert	1
Robin_McGraw	1	Melvin_Talbert	1
Malik_Mahmud	1	James_McPherson	1
Malik_Mahmud	1	James_McPherson	1
Malik_Mahmud	1	James_McPherson	1
Meirion_Evans	1	Iran_Brown	1
Meirion_Evans	1	Iran_Brown	1
Meirion_Evans	1	Iran_Brown	1
Eduardo_Duhalde	6	Nate_Blackwell	1
Eduardo_Duhalde	14	Nate_Blackwell	1
Eduardo_Duhalde	9	Nate_Blackwell	1
Dennis_Hastert	4	Rob_Moore	1
Dennis_Hastert	2	Rob_Moore	1
Dennis_Hastert	2	Rob_Moore	1
Janet_Chandler	1	John_Wright	1
Janet_Chandler	1	John_Wright	1
Janet_Chandler	1	John_Wright	1
Mel_Gibson	1	Ilan_Goldfajn	1
Mel_Gibson	2	Ilan_Goldfajn	1
Mel_Gibson	1	Ilan_Goldfajn	1
Brock_Berlin	1	Raoul_Ruiz	4
Brock_Berlin	1	Raoul_Ruiz	2
Brock_Berlin	1	Raoul_Ruiz	3
Brian_Schneider	1	Carlos_Manuel_Pruneda	1
Brian_Schneider	1	Carlos_Manuel_Pruneda	3
Brian_Schneider	1	Carlos_Manuel_Pruneda	1
Enrica_Fico	1	Nizar_Trabelsi	1
Enrica_Fico	1	Nizar_Trabelsi	1
Enrica_Fico	1	Nizar_Trabelsi	1
Kristanna_Loken	1	Chan_Ho_Park	1
Kristanna_Loken	5	Chan_Ho_Park	1
Kristanna_Loken	5	Chan_Ho_Park	1
Kweisi_Mfume	1	Bo_Ryan	1
Kweisi_Mfume	1	Bo_Ryan	1
Kweisi_Mfume	1	Bo_Ryan	2
Jeff_Roehm	1	Jens_Lehmann	1
Jeff_Roehm	1	Jens_Lehmann	1
Jeff_Roehm	1	Jens_Lehmann	1
Bela_Karolyi	1	Jake_Plummer	1
Bela_Karolyi	1	Jake_Plummer	1
Bela_Karolyi	1	Jake_Plummer	1
Pete_Carroll	1	Chan_Ho_Park	1
Pete_Carroll	2	Chan_Ho_Park	1
Pete_Carroll	2	Chan_Ho_Park	1
Mike_Holmgren	2	Dave_Potter	1
Mike_Holmgren	1	Dave_Potter	1
Mike_Holmgren	1	Dave_Potter	1
Bill_Richardson	1	Gunter_Pleuger	3
Bill_Richardson	1	Gunter_Pleuger	4
Bill_Richardson	1	Gunter_Pleuger	5
Michael_Kors	1	Jose_Theodore	1
Michael_Kors	1	Jose_Theodore	1
Michael_Kors	1	Jose_Theodore	2
Jeremy_Gompertz	1	Laila_Ali	3
Jeremy_Gompertz	1	Laila_Ali	2
Jeremy_Gompertz	1	Laila_Ali	3
Darryl_Stingley	1	Donna_Brazile	1
Darryl_Stingley	1	Donna_Brazile	1
Darryl_Stingley	1	Donna_Brazile	1
Tom_McClintock	1	Abid_Hamid_Mahmud_Al-Tikriti	3
Tom_McClintock	1	Abid_Hamid_Mahmud_Al-Tikriti	3
Tom_McClintock	1	Abid_Hamid_Mahmud_Al-Tikriti	2
Kelvin_Sampson	2	Ferenc_Madl	1
Kelvin_Sampson	1	Ferenc_Madl	2
Kelvin_Sampson	1	Ferenc_Madl	2
Cindy_Moll	1	Ana_Isabel_Sanchez	1
Cindy_Moll	1	Ana_Isabel_Sanchez	1
Cindy_Moll	1	Ana_Isabel_Sanchez	1
Andy_Lau	1	Javier_Weber	3
Andy_Lau	1	Javier_Weber	1
Andy_Lau	1	Javier_Weber	1
Xiang_Liu	1	David_Millar	1
Xiang_Liu	1	David_Millar	1
Xiang_Liu	1	David_Millar	1
Queen_Beatrix	2	Dolly_Parton	1
Queen_Beatrix	1	Dolly_Parton	2
Queen_Beatrix	2	Dolly_Parton	1
James_W_Kennedy	1	Felix_Trinidad	1
James_W_Kennedy	1	Felix_Trinidad	1
James_W_Kennedy	1	Felix_Trinidad	1
Jay_Leno	1	Peter_Goldmark	1
Jay_Leno	2	Peter_Goldmark	1
Jay_Leno	1	Peter_Goldmark	1
Gerard_de_Cortanze	1	Jerry_Sloan	1
Gerard_de_Cortanze	1	Jerry_Sloan	1
Gerard_de_Cortanze	1	Jerry_Sloan	1
Steve_Wariner	1	Gina_Lollobrigida	1
Steve_Wariner	1	Gina_Lollobrigida	1
Steve_Wariner	1	Gina_Lollobrigida	1
Charles_Taylor	6	Mara_Georges	1
Charles_Taylor	9	Mara_Georges	1
Charles_Taylor	5	Mara_Georges	1
Kellie_Greene	1	Ben_Stein	1
Kellie_Greene	1	Ben_Stein	1
Kellie_Greene	1	Ben_Stein	1
Stephane_Delajoux	1	Kevin_James	1
Stephane_Delajoux	1	Kevin_James	1
Stephane_Delajoux	1	Kevin_James	1
Eva_Dimas	1	Karin_Pilsaeter	1
Eva_Dimas	1	Karin_Pilsaeter	1
Eva_Dimas	1	Karin_Pilsaeter	1
Lee_Ann_Womack	1	Riccardo_Muti	1
Lee_Ann_Womack	1	Riccardo_Muti	1
Lee_Ann_Womack	1	Riccardo_Muti	1
Benjamin_McKenzie	1	Mahmoud_Diyab_al-Ahmed	1
Benjamin_McKenzie	1	Mahmoud_Diyab_al-Ahmed	1
Benjamin_McKenzie	1	Mahmoud_Diyab_al-Ahmed	1
Masamori_Tokuyama	1	Jennifer_Pena	1
Masamori_Tokuyama	1	Jennifer_Pena	1
Masamori_Tokuyama	1	Jennifer_Pena	1
Queen_Silvia	1	Theodore_Tweed_Roosevelt	2
Queen_Silvia	1	Theodore_Tweed_Roosevelt	2
Queen_Silvia	1	Theodore_Tweed_Roosevelt	1
John_Dallager	1	Hans_Corell	1
John_Dallager	1	Hans_Corell	1
John_Dallager	1	Hans_Corell	1
Emily_Stevens	1	Anne_Donovan	1
Emily_Stevens	1	Anne_Donovan	1
Emily_Stevens	1	Anne_Donovan	1
Mary_Anne_Souza	1	Gary_Doer	1
Mary_Anne_Souza	1	Gary_Doer	1
Mary_Anne_Souza	1	Gary_Doer	2
Michele_Placido	1	Marcus_Garrettson	1
Michele_Placido	1	Marcus_Garrettson	1
Michele_Placido	1	Marcus_Garrettson	1
Kultida_Woods	1	Matthew_McConaughey	1
Kultida_Woods	1	Matthew_McConaughey	1
Kultida_Woods	1	Matthew_McConaughey	1
Koichi_Haraguchi	1	Mick_Jagger	3
Koichi_Haraguchi	1	Mick_Jagger	4
Koichi_Haraguchi	1	Mick_Jagger	5
Roberto_Canessa	1	Floyd_Mayweather	1
Roberto_Canessa	1	Floyd_Mayweather	1
Roberto_Canessa	1	Floyd_Mayweather	1
Virgina_Ruano_Pascal	1	Emanuel_Ginobili	4
Virgina_Ruano_Pascal	1	Emanuel_Ginobili	2
Virgina_Ruano_Pascal	1	Emanuel_Ginobili	3
Steve_Peace	1	Portia_de_Rossi	1
Steve_Peace	1	Portia_de_Rossi	1
Steve_Peace	1	Portia_de_Rossi	1
Paul_Farley	1	Larry_Hagman	1
Paul_Farley	1	Larry_Hagman	1
Paul_Farley	1	Larry_Hagman	1
Gwyneth_Paltrow	5	Mariano_Zabaleta	1
Gwyneth_Paltrow	5	Mariano_Zabaleta	1
Gwyneth_Paltrow	3	Mariano_Zabaleta	1
Ronald_Young_Jr	1	Bilal_Erdogan	1
Ronald_Young_Jr	1	Bilal_Erdogan	1
Ronald_Young_Jr	1	Bilal_Erdogan	1
Wilton_Gregory	1	Andrew_Firestone	1
Wilton_Gregory	1	Andrew_Firestone	1
Wilton_Gregory	1	Andrew_Firestone	1
Zhang_Yimou	1	Luis_Gonzalez_Macchi	4
Zhang_Yimou	1	Luis_Gonzalez_Macchi	1
Zhang_Yimou	1	Luis_Gonzalez_Macchi	2
Sebastien_Grosjean	1	Thomas_Kelly	1
Sebastien_Grosjean	2	Thomas_Kelly	1
Sebastien_Grosjean	3	Thomas_Kelly	1
Hee-Won_Han	1	Jenny_Romero	1
Hee-Won_Han	2	Jenny_Romero	1
Hee-Won_Han	2	Jenny_Romero	1
Robbie_Naish	1	Chris_Cookson	1
Robbie_Naish	1	Chris_Cookson	1
Robbie_Naish	1	Chris_Cookson	1
James_Young	1	Tom_Tunney	1
James_Young	1	Tom_Tunney	1
James_Young	1	Tom_Tunney	1
Cristina_Torrens_Valero	1	Scott_Wittman	1
Cristina_Torrens_Valero	1	Scott_Wittman	1
Cristina_Torrens_Valero	1	Scott_Wittman	1
Lydia_Shum	1	Amelie_Mauresmo	1
Lydia_Shum	1	Amelie_Mauresmo	10
Lydia_Shum	1	Amelie_Mauresmo	16
Dionne_Warwick	1	Frank_Hilldrup	1
Dionne_Warwick	1	Frank_Hilldrup	1
Dionne_Warwick	1	Frank_Hilldrup	1
John_Fox	1	Porter_Goss	1
John_Fox	1	Porter_Goss	1
John_Fox	1	Porter_Goss	1
Richard_Rodriguez	1	Filip_De_Winter	1
Richard_Rodriguez	1	Filip_De_Winter	1
Richard_Rodriguez	1	Filip_De_Winter	1
Nathalie_Dechy	1	James_Ivory	2
Nathalie_Dechy	1	James_Ivory	1
Nathalie_Dechy	1	James_Ivory	1
Peter_Camejo	1	Iain_Anderson	1
Peter_Camejo	1	Iain_Anderson	1
Peter_Camejo	1	Iain_Anderson	1
Aaron_Guiel	1	Andrew_Caldecott	1
Aaron_Guiel	1	Andrew_Caldecott	1
Aaron_Guiel	1	Andrew_Caldecott	1
Damon_Dash	1	Linda_Sanchez	1
Damon_Dash	1	Linda_Sanchez	1
Damon_Dash	1	Linda_Sanchez	1
Milton_Wynants	1	Bill_Stapleton	1
Milton_Wynants	1	Bill_Stapleton	1
Milton_Wynants	1	Bill_Stapleton	1
Stepan_Demirchian	1	Jack_Knowlton	1
Stepan_Demirchian	1	Jack_Knowlton	1
Stepan_Demirchian	1	Jack_Knowlton	1
Raoul_Ruiz	2	Ishaq_Shahryar	1
Raoul_Ruiz	1	Ishaq_Shahryar	2
Raoul_Ruiz	2	Ishaq_Shahryar	1
David_Suazo	1	Brad_Russ	1
David_Suazo	1	Brad_Russ	1
David_Suazo	1	Brad_Russ	1
Charlie_Zaa	2	Chris_Klein	1
Charlie_Zaa	2	Chris_Klein	1
Charlie_Zaa	1	Chris_Klein	1
Mariam_Ali_Hassan	1	Dan_Wheldon	2
Mariam_Ali_Hassan	1	Dan_Wheldon	2
Mariam_Ali_Hassan	1	Dan_Wheldon	2
Kurt_Busch	2	Stephen_Swindal	1
Kurt_Busch	2	Stephen_Swindal	1
Kurt_Busch	2	Stephen_Swindal	1
Gilberto_Simoni	1	Ruano_Pascual	1
Gilberto_Simoni	1	Ruano_Pascual	1
Gilberto_Simoni	1	Ruano_Pascual	1
Kate_Capshaw	2	Patti_Balgojevich	1
Kate_Capshaw	1	Patti_Balgojevich	1
Kate_Capshaw	2	Patti_Balgojevich	1
Roger_Federer	4	Carlos_De_Abreu	1
Roger_Federer	13	Carlos_De_Abreu	1
Roger_Federer	7	Carlos_De_Abreu	1
Sam_Bith	2	Kay_Behrensmeyer	1
Sam_Bith	3	Kay_Behrensmeyer	1
Sam_Bith	1	Kay_Behrensmeyer	1
Mark_Warner	1	Steve_Lavin	2
Mark_Warner	1	Steve_Lavin	6
Mark_Warner	2	Steve_Lavin	2
Kalid_Kaid	1	Mark_Salter	1
Kalid_Kaid	1	Mark_Salter	1
Kalid_Kaid	1	Mark_Salter	1
Dick_Jauron	1	Steve_Spurrier	1
Dick_Jauron	1	Steve_Spurrier	2
Dick_Jauron	1	Steve_Spurrier	1
Mark_Podlesny	1	Paul_Krueger	1
Mark_Podlesny	1	Paul_Krueger	1
Mark_Podlesny	1	Paul_Krueger	1
Sam_Mendes	1	Guy_Verhofstadt	1
Sam_Mendes	2	Guy_Verhofstadt	1
Sam_Mendes	1	Guy_Verhofstadt	1
Nawabzada_Nasrullah_Khan	1	Jose_Genoino	1
Nawabzada_Nasrullah_Khan	1	Jose_Genoino	1
Nawabzada_Nasrullah_Khan	1	Jose_Genoino	1
Matt_Morris	1	Yuvraj_Singh	1
Matt_Morris	1	Yuvraj_Singh	1
Matt_Morris	1	Yuvraj_Singh	1
Gavyn_Arthur	1	Nicole_Parker	1
Gavyn_Arthur	1	Nicole_Parker	1
Gavyn_Arthur	1	Nicole_Parker	1
Michelle_Chiklis	1	David_Ho	1
Michelle_Chiklis	1	David_Ho	1
Michelle_Chiklis	1	David_Ho	1
Angela_Bassett	5	Mark_Cuban	1
Angela_Bassett	3	Mark_Cuban	2
Angela_Bassett	1	Mark_Cuban	2
Maria_Garcia	1	William_Overlin	1
Maria_Garcia	1	William_Overlin	1
Maria_Garcia	1	William_Overlin	1
Rachel_Kempson	1	Yekaterina_Guseva	1
Rachel_Kempson	1	Yekaterina_Guseva	1
Rachel_Kempson	1	Yekaterina_Guseva	1
Kim_Jong-Il	2	Thomas_Birmingham	1
Kim_Jong-Il	2	Thomas_Birmingham	1
Kim_Jong-Il	4	Thomas_Birmingham	2
Nino_DAngelo	1	Luciano_Pavarotti	1
Nino_DAngelo	1	Luciano_Pavarotti	3
Nino_DAngelo	1	Luciano_Pavarotti	1
Jorge_Rodolfo_Canicoba_Corral	1	Hermann_Maier	2
Jorge_Rodolfo_Canicoba_Corral	2	Hermann_Maier	1
Jorge_Rodolfo_Canicoba_Corral	1	Hermann_Maier	1
Laurie_Chan	1	Chhouk_Rin	1
Laurie_Chan	1	Chhouk_Rin	1
Laurie_Chan	1	Chhouk_Rin	1
Bob_Dole	2	James_Hill	1
Bob_Dole	3	James_Hill	1
Bob_Dole	3	James_Hill	1
Susan_Collins	2	Betty_Williams	1
Susan_Collins	2	Betty_Williams	1
Susan_Collins	2	Betty_Williams	1
Darrell_Dickey	1	Abdul_Rahman	1
Darrell_Dickey	1	Abdul_Rahman	1
Darrell_Dickey	1	Abdul_Rahman	1
Laura_Ziskin	1	Sofyan_Dawood	1
Laura_Ziskin	1	Sofyan_Dawood	1
Laura_Ziskin	1	Sofyan_Dawood	1
Sada_Jacobson	1	Hank_Stram	1
Sada_Jacobson	1	Hank_Stram	1
Sada_Jacobson	1	Hank_Stram	1
William_Ragland	1	Amy_Gale	1
William_Ragland	1	Amy_Gale	1
William_Ragland	1	Amy_Gale	1
William_Bulger	4	Adrian_Annus	1
William_Bulger	2	Adrian_Annus	1
William_Bulger	2	Adrian_Annus	1
Adam_Freier	1	Geoffrey_Rush	1
Adam_Freier	1	Geoffrey_Rush	1
Adam_Freier	1	Geoffrey_Rush	1
Tom_Smothers	1	Mike_Price	1
Tom_Smothers	1	Mike_Price	1
Tom_Smothers	1	Mike_Price	1
Eva_Herzigova	1	Pascal_Quignard	3
Eva_Herzigova	1	Pascal_Quignard	2
Eva_Herzigova	1	Pascal_Quignard	2
Chuck_Yeager	2	TA_McLendon	1
Chuck_Yeager	2	TA_McLendon	1
Chuck_Yeager	1	TA_McLendon	1
Xanana_Gusmao	4	Diana_Taylor	1
Xanana_Gusmao	4	Diana_Taylor	1
Xanana_Gusmao	1	Diana_Taylor	1
Clara_Harris	4	George_HW_Bush	9
Clara_Harris	3	George_HW_Bush	13
Clara_Harris	2	George_HW_Bush	9
Marina_Canetti	1	Reese_Witherspoon	4
Marina_Canetti	1	Reese_Witherspoon	4
Marina_Canetti	1	Reese_Witherspoon	4
James_Caan	2	Joe_Strummer	1
James_Caan	2	Joe_Strummer	1
James_Caan	2	Joe_Strummer	1
David_Duke	1	Jason_Lezak	2
David_Duke	1	Jason_Lezak	2
David_Duke	1	Jason_Lezak	1
Bill_Guerin	1	Laura_Morante	1
Bill_Guerin	1	Laura_Morante	1
Bill_Guerin	1	Laura_Morante	1
Lene_Espersen	1	Henry_Hilow	1
Lene_Espersen	1	Henry_Hilow	1
Lene_Espersen	1	Henry_Hilow	1
Bernard_Law	1	Micky_Ward	1
Bernard_Law	1	Micky_Ward	1
Bernard_Law	1	Micky_Ward	1
Maria_Sanchez_Lorenzo	1	Christopher_Patten	1
Maria_Sanchez_Lorenzo	1	Christopher_Patten	1
Maria_Sanchez_Lorenzo	1	Christopher_Patten	2
Bill_Parsons	1	Gerald_Ford	1
Bill_Parsons	1	Gerald_Ford	1
Bill_Parsons	1	Gerald_Ford	1
Jean-Claude_Trichet	1	Joxel_Garcia	1
Jean-Claude_Trichet	2	Joxel_Garcia	1
Jean-Claude_Trichet	1	Joxel_Garcia	1
Darryl_McDaniels	1	Oscar_Elias_Biscet	1
Darryl_McDaniels	1	Oscar_Elias_Biscet	2
Darryl_McDaniels	1	Oscar_Elias_Biscet	1
Michel_Charles_Chretien	1	Hiroyuki_Yoshino	1
Michel_Charles_Chretien	1	Hiroyuki_Yoshino	1
Michel_Charles_Chretien	1	Hiroyuki_Yoshino	1
Mitchell_Potter	1	Thomas_Watjen	1
Mitchell_Potter	1	Thomas_Watjen	1
Mitchell_Potter	1	Thomas_Watjen	1
Robinson_Stevenin	2	Natalya_Sazanovich	1
Robinson_Stevenin	2	Natalya_Sazanovich	1
Robinson_Stevenin	1	Natalya_Sazanovich	1
Patrick_Roy	2	Hugo_Chavez	42
Patrick_Roy	1	Hugo_Chavez	7
Patrick_Roy	1	Hugo_Chavez	9
Gore_Verbinski	1	Mark_Gangloff	1
Gore_Verbinski	1	Mark_Gangloff	1
Gore_Verbinski	1	Mark_Gangloff	1
Larry_Templeton	1	Thierry_Mariani	1
Larry_Templeton	1	Thierry_Mariani	1
Larry_Templeton	1	Thierry_Mariani	1
Junichi_Inamoto	1	Nasser_al-Kidwa	2
Junichi_Inamoto	1	Nasser_al-Kidwa	2
Junichi_Inamoto	1	Nasser_al-Kidwa	2
Warren_Granados	1	Ludivine_Sagnier	3
Warren_Granados	1	Ludivine_Sagnier	4
Warren_Granados	1	Ludivine_Sagnier	4
Larenz_Tate	1	Jan_Peter_Balkenende	1
Larenz_Tate	1	Jan_Peter_Balkenende	1
Larenz_Tate	1	Jan_Peter_Balkenende	1
Atiabet_Ijan_Amabel	1	Dave_Matthews	1
Atiabet_Ijan_Amabel	1	Dave_Matthews	1
Atiabet_Ijan_Amabel	1	Dave_Matthews	1
Benicio_Del_Toro	1	Nancy_Smith	1
Benicio_Del_Toro	1	Nancy_Smith	1
Benicio_Del_Toro	1	Nancy_Smith	1
Reggie_Sanders	1	Tony_Bennett	1
Reggie_Sanders	1	Tony_Bennett	2
Reggie_Sanders	1	Tony_Bennett	2
Armand_Sargen	1	Janine_Pietsch	1
Armand_Sargen	1	Janine_Pietsch	1
Armand_Sargen	1	Janine_Pietsch	1
Jesse_Ventura	1	Chung_Mong-hun	2
Jesse_Ventura	2	Chung_Mong-hun	1
Jesse_Ventura	2	Chung_Mong-hun	1
Nelson_Shanks	1	Tracee_Treadwell	1
Nelson_Shanks	1	Tracee_Treadwell	1
Nelson_Shanks	1	Tracee_Treadwell	1
Martin_Boryczewski	1	Peter_Hartz	1
Martin_Boryczewski	1	Peter_Hartz	1
Martin_Boryczewski	1	Peter_Hartz	1
Angela_Lansbury	1	Gracia_Burnham	1
Angela_Lansbury	2	Gracia_Burnham	1
Angela_Lansbury	1	Gracia_Burnham	1
Bridgette_Wilson-Sampras	2	Mathias_Reichhold	3
Bridgette_Wilson-Sampras	2	Mathias_Reichhold	2
Bridgette_Wilson-Sampras	3	Mathias_Reichhold	1
Gabriel_Valdes	1	King_Abdullah_II	4
Gabriel_Valdes	2	King_Abdullah_II	3
Gabriel_Valdes	1	King_Abdullah_II	1
Martin_Short	1	Wycliffe_Grousbeck	1
Martin_Short	1	Wycliffe_Grousbeck	1
Martin_Short	1	Wycliffe_Grousbeck	1
Princess_Diana	1	Sila_Calderon	3
Princess_Diana	1	Sila_Calderon	4
Princess_Diana	1	Sila_Calderon	1
Tex_Ritter	1	Chuck_Eidson	1
Tex_Ritter	1	Chuck_Eidson	1
Tex_Ritter	1	Chuck_Eidson	1
George_Allen	1	Jim_Sterk	1
George_Allen	1	Jim_Sterk	1
George_Allen	1	Jim_Sterk	1
Miyako_Miyazaki	1	Gong_Li	1
Miyako_Miyazaki	1	Gong_Li	1
Miyako_Miyazaki	1	Gong_Li	1
Lynn_Redgrave	1	Patricia_Wartusch	1
Lynn_Redgrave	3	Patricia_Wartusch	1
Lynn_Redgrave	2	Patricia_Wartusch	1
Nicole_Hiltz	1	Luis_Sanchez	1
Nicole_Hiltz	1	Luis_Sanchez	1
Nicole_Hiltz	1	Luis_Sanchez	1
Alison_Lohman	1	Dennis_Hastert	1
Alison_Lohman	1	Dennis_Hastert	6
Alison_Lohman	2	Dennis_Hastert	1
Vagit_Alekperov	1	Lucio_Angulo	1
Vagit_Alekperov	1	Lucio_Angulo	1
Vagit_Alekperov	1	Lucio_Angulo	1
Mariana_Gonzalez	1	Teresa_Worbis	1
Mariana_Gonzalez	1	Teresa_Worbis	1
Mariana_Gonzalez	1	Teresa_Worbis	1
Alex_Gonzalez	1	Natalia_Motuziuk	1
Alex_Gonzalez	1	Natalia_Motuziuk	1
Alex_Gonzalez	1	Natalia_Motuziuk	1
John_Ashcroft	27	Sergei_Yushenkov	1
John_Ashcroft	40	Sergei_Yushenkov	1
John_Ashcroft	16	Sergei_Yushenkov	1
Jacqueline_Obradors	1	Ellen_MacArthur	1
Jacqueline_Obradors	2	Ellen_MacArthur	1
Jacqueline_Obradors	2	Ellen_MacArthur	1
Joan_Claybrook	1	Camille_Lewis	1
Joan_Claybrook	2	Camille_Lewis	1
Joan_Claybrook	2	Camille_Lewis	1
Hermogenes_Ebdane_Jr	1	Shane_Hmiel	1
Hermogenes_Ebdane_Jr	1	Shane_Hmiel	1
Hermogenes_Ebdane_Jr	1	Shane_Hmiel	1
Catherine_Bell	1	Ali_Khamenei	1
Catherine_Bell	1	Ali_Khamenei	3
Catherine_Bell	1	Ali_Khamenei	1
Talisa_Soto	1	Xavier_Malisse	4
Talisa_Soto	1	Xavier_Malisse	5
Talisa_Soto	1	Xavier_Malisse	1
